_id,camera_view,camera_index,status,reason,time_stamp,inspection_id,inference_image,remark,consolidated
61ce9d724ab84456faf6e129,9,9,Accepted,{},2021-12-31 11:34:34,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d724ab84456faf6e128.jpg,,True
61ce9d724ab84456faf6e12b,10,10,Rejected,{'dent': 1},2021-12-31 11:34:34,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d724ab84456faf6e12a.jpg,,True
61ce9d744ab84456faf6e12d,11,11,Accepted,{},2021-12-31 11:34:36,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d744ab84456faf6e12c.jpg,,True
61ce9d744ab84456faf6e12f,12,12,Accepted,{},2021-12-31 11:34:36,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d744ab84456faf6e12e.jpg,,True
61ce9d744ab84456faf6e131,13,13,Accepted,{},2021-12-31 11:34:36,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d744ab84456faf6e130.jpg,,True
61ce9d754ab84456faf6e133,14,14,Accepted,{},2021-12-31 11:34:37,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d754ab84456faf6e132.jpg,,True
61ce9d7e4ab84456faf6e136,1,1,Accepted,{},2021-12-31 11:34:46,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7e4ab84456faf6e135.jpg,,True
61ce9d7e4ab84456faf6e138,2,2,Accepted,{},2021-12-31 11:34:46,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7e4ab84456faf6e137.jpg,,True
61ce9d7e4ab84456faf6e13a,3,3,Accepted,{},2021-12-31 11:34:46,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7e4ab84456faf6e139.jpg,,True
61ce9d7e4ab84456faf6e13c,4,4,Accepted,{},2021-12-31 11:34:46,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7e4ab84456faf6e13b.jpg,,True
61ce9d7f4ab84456faf6e13e,5,5,Accepted,{},2021-12-31 11:34:46,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7f4ab84456faf6e13d.jpg,,True
61ce9d7f4ab84456faf6e140,6,6,Accepted,{},2021-12-31 11:34:47,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7f4ab84456faf6e13f.jpg,,True
61ce9d7f4ab84456faf6e142,7,7,Rejected,{'burr': 2},2021-12-31 11:34:47,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7f4ab84456faf6e141.jpg,,True
61ce9d7f4ab84456faf6e144,8,8,Accepted,{},2021-12-31 11:34:47,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d7f4ab84456faf6e143.jpg,,True
61ce9d804ab84456faf6e146,9,9,Accepted,{},2021-12-31 11:34:47,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d804ab84456faf6e145.jpg,,True
61ce9d804ab84456faf6e148,10,10,Rejected,{'dent': 1},2021-12-31 11:34:48,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d804ab84456faf6e147.jpg,,True
61ce9d824ab84456faf6e14a,11,11,Accepted,{},2021-12-31 11:34:50,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d824ab84456faf6e149.jpg,,True
61ce9d824ab84456faf6e14c,12,12,Accepted,{},2021-12-31 11:34:50,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d824ab84456faf6e14b.jpg,,True
61ce9d824ab84456faf6e14e,13,13,Accepted,{},2021-12-31 11:34:50,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d824ab84456faf6e14d.jpg,,True
61ce9d834ab84456faf6e150,14,14,Accepted,{},2021-12-31 11:34:50,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d834ab84456faf6e14f.jpg,,True
61ce9d8c4ab84456faf6e153,1,1,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e152.jpg,,True
61ce9d8c4ab84456faf6e155,2,2,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e154.jpg,,True
61ce9d8c4ab84456faf6e157,3,3,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e156.jpg,,True
61ce9d8c4ab84456faf6e159,4,4,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e158.jpg,,True
61ce9d8c4ab84456faf6e15b,5,5,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e15a.jpg,,True
61ce9d8c4ab84456faf6e15d,6,6,Accepted,{},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e15c.jpg,,True
61ce9d8c4ab84456faf6e15f,7,7,Rejected,{'burr': 2},2021-12-31 11:35:00,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8c4ab84456faf6e15e.jpg,,True
61ce9d8d4ab84456faf6e161,8,8,Accepted,{},2021-12-31 11:35:01,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8d4ab84456faf6e160.jpg,,True
61ce9d8d4ab84456faf6e163,9,9,Accepted,{},2021-12-31 11:35:01,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8d4ab84456faf6e162.jpg,,True
61ce9d8d4ab84456faf6e165,10,10,Rejected,{'dent': 1},2021-12-31 11:35:01,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8d4ab84456faf6e164.jpg,,True
61ce9d8f4ab84456faf6e167,11,11,Accepted,{},2021-12-31 11:35:03,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8f4ab84456faf6e166.jpg,,True
61ce9d8f4ab84456faf6e169,12,12,Accepted,{},2021-12-31 11:35:03,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8f4ab84456faf6e168.jpg,,True
61ce9d8f4ab84456faf6e16b,13,13,Accepted,{},2021-12-31 11:35:03,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8f4ab84456faf6e16a.jpg,,True
61ce9d8f4ab84456faf6e16d,14,14,Accepted,{},2021-12-31 11:35:03,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d8f4ab84456faf6e16c.jpg,,True
61ce9d984ab84456faf6e170,1,1,Accepted,{},2021-12-31 11:35:12,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d984ab84456faf6e16f.jpg,,True
61ce9d984ab84456faf6e172,2,2,Accepted,{},2021-12-31 11:35:12,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d984ab84456faf6e171.jpg,,True
61ce9d984ab84456faf6e174,3,3,Accepted,{},2021-12-31 11:35:12,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d984ab84456faf6e173.jpg,,True
61ce9d984ab84456faf6e176,4,4,Accepted,{},2021-12-31 11:35:12,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d984ab84456faf6e175.jpg,,True
61ce9d994ab84456faf6e178,5,5,Accepted,{},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e177.jpg,,True
61ce9d994ab84456faf6e17a,6,6,Accepted,{},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e179.jpg,,True
61ce9d994ab84456faf6e17c,7,7,Rejected,{'burr': 2},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e17b.jpg,,True
61ce9d994ab84456faf6e17e,8,8,Accepted,{},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e17d.jpg,,True
61ce9d994ab84456faf6e180,9,9,Accepted,{},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e17f.jpg,,True
61ce9d994ab84456faf6e182,10,10,Rejected,{'dent': 1},2021-12-31 11:35:13,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d994ab84456faf6e181.jpg,,True
61ce9d9b4ab84456faf6e184,11,11,Accepted,{},2021-12-31 11:35:15,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d9b4ab84456faf6e183.jpg,,True
61ce9d9b4ab84456faf6e186,12,12,Accepted,{},2021-12-31 11:35:15,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d9b4ab84456faf6e185.jpg,,True
61ce9d9c4ab84456faf6e188,13,13,Accepted,{},2021-12-31 11:35:15,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d9c4ab84456faf6e187.jpg,,True
61ce9d9c4ab84456faf6e18a,14,14,Accepted,{},2021-12-31 11:35:16,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9d9c4ab84456faf6e189.jpg,,True
61ce9da54ab84456faf6e18d,1,1,Rejected,{'chamfer_absence': 1},2021-12-31 11:35:25,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da54ab84456faf6e18c.jpg,,True
61ce9da54ab84456faf6e18f,2,2,Accepted,{},2021-12-31 11:35:25,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da54ab84456faf6e18e.jpg,,True
61ce9da54ab84456faf6e191,3,3,Accepted,{},2021-12-31 11:35:25,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da54ab84456faf6e190.jpg,,True
61ce9da64ab84456faf6e193,4,4,Accepted,{},2021-12-31 11:35:25,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e192.jpg,,True
61ce9da64ab84456faf6e195,5,5,Accepted,{},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e194.jpg,,True
61ce9da64ab84456faf6e197,6,6,Accepted,{},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e196.jpg,,True
61ce9da64ab84456faf6e199,7,7,Rejected,{'burr': 2},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e198.jpg,,True
61ce9da64ab84456faf6e19b,8,8,Accepted,{},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e19a.jpg,,True
61ce9da64ab84456faf6e19d,9,9,Accepted,{},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e19c.jpg,,True
61ce9da74ab84456faf6e19f,10,10,Rejected,{'dent': 1},2021-12-31 11:35:26,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da64ab84456faf6e19e.jpg,,True
61ce9da84ab84456faf6e1a1,11,11,Rejected,{'dent': 1},2021-12-31 11:35:28,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da84ab84456faf6e1a0.jpg,,True
61ce9da94ab84456faf6e1a3,12,12,Accepted,{},2021-12-31 11:35:29,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da94ab84456faf6e1a2.jpg,,True
61ce9da94ab84456faf6e1a5,13,13,Accepted,{},2021-12-31 11:35:29,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da94ab84456faf6e1a4.jpg,,True
61ce9da94ab84456faf6e1a7,14,14,Accepted,{},2021-12-31 11:35:29,61ce9d314ab84456faf6e086,http://127.0.0.1:3306/images/61ce9da94ab84456faf6e1a6.jpg,,True
61cea1ba4ab84456faf6e1ac,1,1,Accepted,{},2021-12-31 11:52:50,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ba4ab84456faf6e1ab.jpg,,True
61cea1bb4ab84456faf6e1ae,2,2,Rejected,{'dent': 1},2021-12-31 11:52:50,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bb4ab84456faf6e1ad.jpg,,True
61cea1bb4ab84456faf6e1b0,3,3,Accepted,{},2021-12-31 11:52:51,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bb4ab84456faf6e1af.jpg,,True
61cea1bb4ab84456faf6e1b2,4,4,Rejected,{'burr': 1},2021-12-31 11:52:51,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bb4ab84456faf6e1b1.jpg,,True
61cea1bb4ab84456faf6e1b4,5,5,Accepted,{},2021-12-31 11:52:51,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bb4ab84456faf6e1b3.jpg,,True
61cea1bc4ab84456faf6e1b6,6,6,Accepted,{},2021-12-31 11:52:51,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bc4ab84456faf6e1b5.jpg,,True
61cea1bc4ab84456faf6e1b8,7,7,Rejected,{'burr': 2},2021-12-31 11:52:52,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bc4ab84456faf6e1b7.jpg,,True
61cea1bc4ab84456faf6e1ba,8,8,Accepted,{},2021-12-31 11:52:52,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bc4ab84456faf6e1b9.jpg,,True
61cea1bc4ab84456faf6e1bc,9,9,Accepted,{},2021-12-31 11:52:52,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bc4ab84456faf6e1bb.jpg,,True
61cea1bc4ab84456faf6e1be,10,10,Rejected,{'dent': 1},2021-12-31 11:52:52,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bc4ab84456faf6e1bd.jpg,,True
61cea1be4ab84456faf6e1c0,11,11,Accepted,{},2021-12-31 11:52:54,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1be4ab84456faf6e1bf.jpg,,True
61cea1be4ab84456faf6e1c2,12,12,Accepted,{},2021-12-31 11:52:54,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1be4ab84456faf6e1c1.jpg,,True
61cea1bf4ab84456faf6e1c4,13,13,Accepted,{},2021-12-31 11:52:55,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bf4ab84456faf6e1c3.jpg,,True
61cea1bf4ab84456faf6e1c6,14,14,Accepted,{},2021-12-31 11:52:55,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1bf4ab84456faf6e1c5.jpg,,True
61cea1cd4ab84456faf6e1c9,1,1,Accepted,{},2021-12-31 11:53:09,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1cd4ab84456faf6e1c8.jpg,,True
61cea1cd4ab84456faf6e1cb,2,2,Rejected,{'chamfer_absence': 1},2021-12-31 11:53:09,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1cd4ab84456faf6e1ca.jpg,,True
61cea1cd4ab84456faf6e1cd,3,3,Rejected,{'chamfer_absence': 2},2021-12-31 11:53:09,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1cd4ab84456faf6e1cc.jpg,,True
61cea1cd4ab84456faf6e1cf,4,4,Rejected,{'burr': 1},2021-12-31 11:53:09,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1cd4ab84456faf6e1ce.jpg,,True
61cea1cd4ab84456faf6e1d1,5,5,Accepted,{},2021-12-31 11:53:09,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1cd4ab84456faf6e1d0.jpg,,True
61cea1ce4ab84456faf6e1d3,6,6,Rejected,"{'dent': 1, 'burr': 1}",2021-12-31 11:53:10,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ce4ab84456faf6e1d2.jpg,,True
61cea1ce4ab84456faf6e1d5,7,7,Rejected,{'burr': 1},2021-12-31 11:53:10,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ce4ab84456faf6e1d4.jpg,,True
61cea1ce4ab84456faf6e1d7,8,8,Rejected,"{'chamfer_absence': 2, 'dent': 1}",2021-12-31 11:53:10,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ce4ab84456faf6e1d6.jpg,,True
61cea1ce4ab84456faf6e1d9,9,9,Accepted,{},2021-12-31 11:53:10,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ce4ab84456faf6e1d8.jpg,,True
61cea1ce4ab84456faf6e1db,10,10,Accepted,{},2021-12-31 11:53:10,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1ce4ab84456faf6e1da.jpg,,True
61cea1d04ab84456faf6e1dd,11,11,Accepted,{},2021-12-31 11:53:12,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1d04ab84456faf6e1dc.jpg,,True
61cea1d04ab84456faf6e1df,12,12,Accepted,{},2021-12-31 11:53:12,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1d04ab84456faf6e1de.jpg,,True
61cea1d04ab84456faf6e1e1,13,13,Accepted,{},2021-12-31 11:53:12,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1d04ab84456faf6e1e0.jpg,,True
61cea1d04ab84456faf6e1e3,14,14,Rejected,{'dent': 1},2021-12-31 11:53:12,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1d04ab84456faf6e1e2.jpg,,True
61cea1de4ab84456faf6e1e6,1,1,Accepted,{},2021-12-31 11:53:26,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1de4ab84456faf6e1e5.jpg,,True
61cea1de4ab84456faf6e1e8,2,2,Rejected,"{'chamfer_absence': 1, 'burr': 1}",2021-12-31 11:53:26,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1de4ab84456faf6e1e7.jpg,,True
61cea1df4ab84456faf6e1ea,3,3,Rejected,{'chamfer_absence': 2},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1e9.jpg,,True
61cea1df4ab84456faf6e1ec,4,4,Rejected,{'burr': 1},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1eb.jpg,,True
61cea1df4ab84456faf6e1ee,5,5,Accepted,{},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1ed.jpg,,True
61cea1df4ab84456faf6e1f0,6,6,Accepted,{},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1ef.jpg,,True
61cea1df4ab84456faf6e1f2,7,7,Rejected,{'burr': 1},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1f1.jpg,,True
61cea1df4ab84456faf6e1f4,8,8,Rejected,{'chamfer_absence': 2},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1f3.jpg,,True
61cea1df4ab84456faf6e1f6,9,9,Accepted,{},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1f5.jpg,,True
61cea1df4ab84456faf6e1f8,10,10,Accepted,{},2021-12-31 11:53:27,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1df4ab84456faf6e1f7.jpg,,True
61cea1e14ab84456faf6e1fa,11,11,Accepted,{},2021-12-31 11:53:29,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1e14ab84456faf6e1f9.jpg,,True
61cea1e14ab84456faf6e1fc,12,12,Accepted,{},2021-12-31 11:53:29,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1e14ab84456faf6e1fb.jpg,,True
61cea1e14ab84456faf6e1fe,13,13,Accepted,{},2021-12-31 11:53:29,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1e14ab84456faf6e1fd.jpg,,True
61cea1e14ab84456faf6e200,14,14,Rejected,{'dent': 1},2021-12-31 11:53:29,61cea1b14ab84456faf6e1aa,http://127.0.0.1:3306/images/61cea1e14ab84456faf6e1ff.jpg,,True
